month,name,market,revenue
2018-09-01,Daniel Taylor,los-angeles,986.8696916803119
2018-09-01,Samantha Lambert,other,-6.987244696680939
2018-09-01,Cynthia Flores,sf-bay-area,2776.0553228269905
2018-09-01,Adrian Compton,los-angeles,1420.153458133096
2018-09-01,Megan Dunn,sf-bay-area,146.54144601153223
2018-09-01,David Leblanc,washington-dc,316.55006073343316
2018-09-01,Lisa Wright,sf-bay-area,3421.814499188724
2018-09-01,Adam Davis,los-angeles,3041.8753101120697
2018-09-01,Deborah Adams,sf-bay-area,5917.795850932882
2018-09-01,Angela Miller,sf-bay-area,1204.4980460377967
2018-09-01,Melissa Mayo MD,sf-bay-area,1606.3672443097803
2018-09-01,Terrance Norman,los-angeles,3651.4671834985397
2018-09-01,Luis Davis,washington-dc,3112.895929931513
2018-09-01,Anthony Fuller,sf-bay-area,4455.825696038889
2018-09-01,Melanie Williamson,sf-bay-area,687.3469739229863
2018-09-01,Natalie Ibarra,los-angeles,190.02850323844066
2018-09-01,Arthur Adkins,los-angeles,183.28179930097176
2018-09-01,Jessica Rice,sf-bay-area,3518.057110426017
2018-09-01,Michael Lynch,washington-dc,1671.616175588998
2018-09-01,Ralph Glenn,sf-bay-area,1226.7503944961961
2018-09-01,Kathryn Orozco,sf-bay-area,4804.953543033733
2018-09-01,Jennifer Obrien,sf-bay-area,540.3178277546725
2018-09-01,Sandra Stone,sf-bay-area,3649.4687538047256
2018-09-01,Justin Garza,los-angeles,1679.6904689079481
2018-09-01,Jennifer Jones,los-angeles,671.8978722529698
2018-09-01,James English,sf-bay-area,189.15780748506293
2018-09-01,Laura Roach,sf-bay-area,224.5068945011702
2018-09-01,Michelle Cox,sf-bay-area,2521.806263301821
2018-09-01,Ryan Cohen,los-angeles,2198.302562894352
2018-09-01,Daniel Castro,sf-bay-area,24.007426950139134
2018-09-01,Kristine Casey,los-angeles,417.80559632437314
2018-09-01,Matthew Scott,sf-bay-area,7735.815937794167
2018-09-01,Yvonne Salazar,los-angeles,303.7979552415651
2018-09-01,Mark Mcgrath,los-angeles,816.1375495631869
2018-09-01,William Smith,los-angeles,664.0474548649184
2018-09-01,Tristan Briggs,los-angeles,1967.9285297727113
2018-09-01,Donald Price,washington-dc,74.02793704379444
2018-09-01,Joseph Morton,sf-bay-area,4592.785698643081
2018-09-01,Cathy Wilson,sf-bay-area,1124.320803307073
2018-09-01,Cameron Sims,los-angeles,1182.1051220331476
2018-09-01,Gina Holmes,sf-bay-area,796.0091305363154
2018-09-01,Olivia Andrews,sf-bay-area,619.8670305827761
2018-09-01,Joyce Hendricks,los-angeles,2624.665697746759
2018-09-01,Sydney Logan,los-angeles,2345.172679290422
2018-09-01,Glenn Mendoza,sf-bay-area,2028.6420978516608
2018-09-01,Alexis Lawson,washington-dc,786.2982722074398
2018-09-01,Gabriel Murray,los-angeles,1736.169833786784
2018-09-01,David Williams,washington-dc,245.84761390268767
2018-09-01,Paul Barron,sf-bay-area,2167.324655997083
2018-09-01,Melinda Hunter,washington-dc,3225.525446729742
2018-09-01,Megan Stevens,washington-dc,1972.9329636670145
2018-09-01,Justin Acosta,los-angeles,2226.1204401491764
2018-09-01,Cassie Hawkins,los-angeles,200.06891104178368
2018-09-01,Maureen Chen,sf-bay-area,1968.0752886936482
2018-09-01,William Sharp,sf-bay-area,964.9357796086523
2018-09-01,Amanda Miller,los-angeles,416.7393265690173
2018-09-01,Allison Cook,los-angeles,1971.4184198412343
2018-09-01,Brian Moore,los-angeles,178.0474738298818
2018-09-01,Mrs. Brittany Miller,los-angeles,990.5011133706587
2018-09-01,Kelly Whitehead,washington-dc,1255.1414046283896
2018-09-01,Jillian Newman,sf-bay-area,2848.314232585223
2018-09-01,Victoria Hernandez,sf-bay-area,5505.332669180875
2018-09-01,Ronald Lindsey,sf-bay-area,1394.105619235865
2018-09-01,Lisa Sutton,los-angeles,326.24649603871023
2018-09-01,Heather Anthony,sf-bay-area,965.0573859059762
2018-09-01,Caroline Allen,los-angeles,3252.2081827318343
2018-09-01,William Mora,los-angeles,637.0585773147195
2018-09-01,Barry Lamb,washington-dc,333.0476260661323
2018-09-01,Ashley Henderson,sf-bay-area,3773.6280248075905
2018-09-01,Beverly Thompson,washington-dc,3204.956949889247
2018-09-01,Juan Cook,sf-bay-area,1883.0164738779456
2018-09-01,Barbara Williams,los-angeles,977.3217355506108
2018-09-01,Matthew Wright DVM,washington-dc,942.0603778609686
2018-09-01,Andrew Bartlett,los-angeles,921.4847319767673
2018-09-01,Jonathan Odonnell,los-angeles,1363.3686128722475
2018-09-01,Kurt Garcia,sf-bay-area,921.4972407156938
2018-09-01,Dana Rasmussen,sf-bay-area,2787.569929030861
2018-09-01,Stephanie Garcia,los-angeles,1542.2846109857305
2018-09-01,Heather Herman,los-angeles,211.71683627641264
2018-09-01,Charlene Warren,los-angeles,671.5851771999448
2018-09-01,Corey Roberts,los-angeles,2002.577514586821
2018-09-01,Meghan Lee,los-angeles,2813.446057586594
2018-09-01,Ann Bailey,los-angeles,4985.413351820963
2018-09-01,Tina Castillo,sf-bay-area,2257.557050333452
2018-09-01,Ruth Duke,sf-bay-area,477.72832977326556
2018-09-01,Robert Powers,los-angeles,4038.258048402697
2018-09-01,Ronald Thornton,los-angeles,1439.1957050242042
2018-09-01,Christopher Robinson,sf-bay-area,1703.8510560067004
2018-09-01,Teresa Jimenez,sf-bay-area,1561.8507039590486
2018-09-01,Michael Oconnor,los-angeles,552.1200062478206
2018-09-01,James Roberts,washington-dc,1578.005556910138
2018-09-01,Matthew Davis,washington-dc,3342.106431228269
2018-09-01,Jenny Cook,sf-bay-area,174.81855768639696
2018-09-01,Sean Navarro,sf-bay-area,33.046270540801615
2018-09-01,Susan Cook,sf-bay-area,3729.903891075805
2018-09-01,Kenneth Irwin,washington-dc,1216.8698992178681
2018-09-01,Eric Mann,washington-dc,388.56877765311845
2018-09-01,Richard Morris,sf-bay-area,1003.9074174918674
2018-09-01,Lori Gardner,washington-dc,672.5716646674301
2018-09-01,Michael Taylor,sf-bay-area,236.0100034408619
2018-09-01,Diane Hunter,sf-bay-area,183.8122118266985
2018-09-01,Danielle Kerr,sf-bay-area,346.4401270396718
2018-09-01,John Torres,other,-0.30607119999388743
2018-09-01,Leslie Gray,sf-bay-area,2913.746918457384
2018-09-01,Sarah Graham,washington-dc,372.88872710934146
2018-09-01,Michael Holt,los-angeles,4344.000634753426
2018-09-01,Stephen Thomas,washington-dc,878.5772371986814
2018-09-01,Joel Rodriguez,los-angeles,144.07957215452217
2018-09-01,Jessica Moore,los-angeles,5390.032095458524
2018-09-01,Sarah Jones,sf-bay-area,121.65067750508439
2018-09-01,David Snow,sf-bay-area,476.48604605990243
2018-09-01,April Lopez,los-angeles,670.0799285355288
2018-09-01,Johnathan Wood,sf-bay-area,6447.025177318954
2018-09-01,Matthew Smith,los-angeles,287.68179769537676
2018-09-01,Natalie Drake,sf-bay-area,1854.6575234104234
2018-09-01,Katherine White,sf-bay-area,138.2047945885123
2018-09-01,Gregory Lambert,los-angeles,6566.214476486222
2018-09-01,Molly Vargas,los-angeles,6863.7877617887525
2018-09-01,Vincent Ruiz,sf-bay-area,3758.6587424817
2018-09-01,Christopher Maxwell,sf-bay-area,667.2007878736754
2018-09-01,Craig Warren,new-york-city,2553.6463037728686
2018-09-01,Kayla Blackwell,washington-dc,1463.8560378675097
2018-09-01,Lonnie Riley,washington-dc,2639.0615808087123
2018-09-01,Stephanie Flores,los-angeles,967.1595972161256
2018-09-01,Michelle Brown,sf-bay-area,704.3702000649524
2018-09-01,Amy Ortiz,los-angeles,465.4376263090744
2018-09-01,Stephanie Brewer,sf-bay-area,371.023169994506
2018-09-01,Emily Obrien,sf-bay-area,1261.446916439234
2018-09-01,Robert Hill,sf-bay-area,311.8850865041004
2018-09-01,Joe Pitts,los-angeles,859.7470030579381
2018-09-01,Michael Mack,sf-bay-area,898.954396873334
2018-09-01,Mr. Jeremy Friedman,los-angeles,2748.785834841417
2018-09-01,Caleb Jones,sf-bay-area,563.1201150229883
2018-09-01,James Johnson,sf-bay-area,254.22583307608397
2018-09-01,Christopher Chandler,washington-dc,5007.565810199145
2018-09-01,James Richards,sf-bay-area,4721.00147515934
2018-09-01,Alexandra Haley,los-angeles,282.92942616243414
2018-09-01,William Edwards,los-angeles,233.48221333770834
2018-09-01,Elizabeth Hayden,los-angeles,1887.0134640430097
2018-09-01,Rebecca Barnett,washington-dc,2045.745284703782
2018-09-01,Chad Murphy,sf-bay-area,373.4841653138981
2018-09-01,Cory Monroe DVM,washington-dc,301.57571411809306
2018-09-01,David Reilly,sf-bay-area,1184.5927624556841
2018-09-01,Michael Fritz,los-angeles,1464.2079184911147
2018-09-01,Kenneth Russell,sf-bay-area,2857.957064609978
2018-09-01,Colleen Burch,sf-bay-area,1380.7795516940816
2018-09-01,Lauren Smith,sf-bay-area,104.82671964489393
2018-09-01,Mariah Miller,sf-bay-area,2046.884611509454
2018-09-01,Angela Fields,los-angeles,1054.467529405141
2018-09-01,Mario Melton,washington-dc,901.5666136582793
2018-09-01,Joann Mills,washington-dc,2276.929683351397
2018-09-01,Brittany Collier,los-angeles,685.4246334440619
2018-09-01,Jessica Hanson,los-angeles,332.1143718906883
2018-09-01,Blake Haley,new-york-city,3141.518911866313
2018-09-01,Kevin Roberts,washington-dc,956.0215793695411
2018-09-01,Jill Peterson,los-angeles,162.7386677278775
2018-09-01,Samantha Mathis,washington-dc,310.4136386397836
2018-09-01,Cynthia Bryant,washington-dc,76.92729120288665
2018-09-01,Micheal Romero,los-angeles,686.0938006049855
2018-09-01,Larry Hall,sf-bay-area,2256.520756543159
2018-09-01,Andrea Ross,sf-bay-area,188.63163119863077
2018-09-01,Tammy Neal,los-angeles,1053.7759330819574
2018-09-01,Larry Hawkins,los-angeles,332.07119289880364
2018-09-01,James Ramirez,sf-bay-area,346.1009793246198
2018-09-01,Christine Oliver,sf-bay-area,3468.4850130562604
2018-09-01,Donald Mcpherson,los-angeles,6904.424188760914
2018-09-01,Joshua Smith,los-angeles,1014.9818691693173
2018-09-01,Colton Meyer,sf-bay-area,2395.9680567981177
2018-09-01,Lindsay Carroll,los-angeles,4251.793871642615
2018-09-01,Tracy Cochran,los-angeles,535.2777692080857
2018-09-01,Cheryl Crawford,new-york-city,2730.3011857558054
2018-09-01,Wendy Santos,sf-bay-area,975.7310124715616
2018-09-01,Gabriel Hooper,los-angeles,3910.2521752169255
2018-09-01,Gabriella Tran,los-angeles,4122.44914263767
2018-09-01,Kevin Hendrix,sf-bay-area,3851.058789117013
2018-09-01,Kim Bailey,sf-bay-area,207.31532390191376
2018-09-01,Matthew Lewis,los-angeles,1451.4463964773336
2018-09-01,Michelle Smith,los-angeles,116.28826053491298
2018-09-01,Natasha Bowen,los-angeles,645.148028051282
2018-09-01,Martin Thompson,new-york-city,1519.3198339595945
2018-09-01,Jillian Brown,sf-bay-area,3542.2482802475006
2018-09-01,Jeffrey Davenport,los-angeles,126.47218286030872
2018-09-01,Sheila Diaz,sf-bay-area,4239.639356236192
2018-09-01,Stephanie Thompson,los-angeles,333.30168838623985
2018-09-01,Mr. Kenneth Campbell,sf-bay-area,3488.598691481673
2018-09-01,Shannon Reed,los-angeles,650.5817033751089
2018-09-01,Paul Johnston,los-angeles,202.99139932631877
2018-09-01,Jennifer Hatfield,sf-bay-area,213.06709647387623
2018-09-01,Thomas Little,los-angeles,720.7016004298786
2018-09-01,James Lowe,los-angeles,272.5893706372057
2018-09-01,Kendra Garcia,los-angeles,3454.127479304334
2018-09-01,Brian Bailey,sf-bay-area,661.7204656139251
2018-09-01,Lisa Stevens,sf-bay-area,105.61505951947264
2018-09-01,Faith Brown,los-angeles,944.9765127023863
2018-09-01,Lisa Knapp,new-york-city,1943.291073306473
2018-09-01,Bruce Vaughan,los-angeles,2164.2442255894375
2018-09-01,Daniel Phillips,los-angeles,1730.6819596551456
2018-09-01,Melanie Briggs,sf-bay-area,1268.8382661847431
2018-09-01,James Hill,sf-bay-area,2244.2064772389263
2018-09-01,Dwayne Stark,los-angeles,3626.435852164523
2018-09-01,Jennifer Hill,los-angeles,2925.257518216241
2018-09-01,Ann Jones,sf-bay-area,3573.4230634734745
2018-09-01,Lawrence Owens,los-angeles,1571.2976385951513
2018-09-01,Matthew Hoffman,los-angeles,1519.8176731477845
2018-09-01,Michael Sweeney,los-angeles,2909.7590550604814
2018-09-01,David Mendoza,los-angeles,232.79224969382545
2018-09-01,Cory Houston,sf-bay-area,4112.299714602993
2018-09-01,Kimberly Larsen,los-angeles,490.9869802391108
2018-09-01,Shawn Watts Jr.,washington-dc,3365.8334020452817
2018-09-01,Gerald Brady,los-angeles,3483.1656997531595
2018-09-01,Lindsey Morales,los-angeles,4042.096031104393
2018-09-01,Joyce Jackson,sf-bay-area,375.66015370884014
2018-09-01,Louis Lopez,sf-bay-area,1942.2535566920487
2018-09-01,Tabitha Mcmillan,los-angeles,166.82107343475423
2018-09-01,Travis Jackson,los-angeles,166.90503630061244
2018-09-01,Erin Massey,los-angeles,799.2641408870295
2018-09-01,Elizabeth Ball,sf-bay-area,1603.4371778113004
2018-09-01,Rachel Parker,los-angeles,2081.191169746437
2018-09-01,Marie Smith,los-angeles,1467.2358966286133
2018-09-01,Susan Rodriguez,sf-bay-area,217.1608741726957
2018-09-01,Grant Campbell,sf-bay-area,2269.629121028106
2018-09-01,Catherine Lee,sf-bay-area,3563.8169142316788
2018-09-01,Dr. William Rice,sf-bay-area,1810.362689908084
2018-09-01,Kevin Bailey,sf-bay-area,824.6237490824642
2018-09-01,Stephen Castillo,los-angeles,2732.8614998952844
2018-09-01,Tara Adams,washington-dc,2358.0189189194207
2018-09-01,Jennifer Koch,sf-bay-area,2618.0138642165703
2018-09-01,Debra Moore,sf-bay-area,1496.9301665245423
2018-09-01,Tyler Warren,los-angeles,4433.844998195763
2018-09-01,Jesus Reynolds,los-angeles,180.6252808706244
2018-09-01,Mary Smith,sf-bay-area,3754.319096913284
2018-09-01,Aimee Burke,sf-bay-area,5360.606959043328
2018-09-01,Peter Michael,sf-bay-area,502.0273175606662
2018-09-01,Eric Durham,los-angeles,465.5156127462277
2018-09-01,Sonia Rice,los-angeles,7526.937350696339
2018-09-01,Alicia Huff,los-angeles,6853.759236294287
2018-09-01,Tracy Rodriguez,sf-bay-area,1870.5350954800804
2018-09-01,Brandon Howard,sf-bay-area,335.62890979025707
2018-09-01,Donald Koch,sf-bay-area,1306.8929784908592
2018-09-01,Anthony Castaneda,los-angeles,2418.406793242958
2018-09-01,Randall Brooks,sf-bay-area,489.1900515553982
2018-09-01,Kathryn Stevenson,sf-bay-area,2839.6650040256063
2018-09-01,Alicia Norris,sf-bay-area,219.380679537436
2018-09-01,Brittany Hawkins,los-angeles,623.6151086672077
2018-09-01,Alexis Barber,los-angeles,3392.6139752744502
2018-09-01,Norma Mccarthy,new-york-city,813.1636321342885
2018-09-01,Michael Jackson,sf-bay-area,1596.5665981827258
2018-09-01,Chad Parker,sf-bay-area,3522.2171890527466
2018-09-01,Linda Howard,los-angeles,718.079786691295
2018-09-01,Dustin Avila,new-york-city,2361.535268599807
2018-09-01,Richard Smith,sf-bay-area,1025.3408058081104
2018-09-01,Jamie Roman,sf-bay-area,1592.216459290942
2018-09-01,Jason Bryant,new-york-city,2547.8989679176193
2018-09-01,Peter Green,sf-bay-area,598.1796440057443
2018-09-01,Tina Chavez,sf-bay-area,474.16043445219884
2018-09-01,Kimberly Long,new-york-city,165.242198060083
2018-09-01,Mary Kim,sf-bay-area,1454.9277095971654
2018-09-01,Brandy Morales,sf-bay-area,4279.944258622378
2018-09-01,Angela Wilson,sf-bay-area,4280.471733513902
2018-09-01,Cynthia Sanchez,sf-bay-area,1836.7037324353994
2018-09-01,Christian Moran,new-york-city,1635.3303893670113
2018-09-01,Justin Webb,los-angeles,986.0034141773327
2018-09-01,Raymond Poole,sf-bay-area,1721.9696034164128
2018-09-01,Lauren Ward,sf-bay-area,2142.8897556484058
2018-09-01,Patricia Wilson,sf-bay-area,3915.3417574798173
2018-09-01,Cheryl Hughes,sf-bay-area,183.58855670365207
2018-09-01,Dr. Charles Ramos,new-york-city,132.3388265524082
2018-09-01,Taylor David,los-angeles,355.86150846330884
2018-09-01,Amanda Gates,los-angeles,351.2401540298018
2018-09-01,Christopher Miller,new-york-city,2854.5695032108683
2018-09-01,Barbara Gutierrez,sf-bay-area,432.4942306946973
2018-09-01,Brooke Carter,sf-bay-area,634.457922324745
2018-09-01,Emily Johnson,sf-bay-area,137.330364076838
2018-09-01,Karen Sanchez,sf-bay-area,1888.6816175039683
2018-09-01,Robert Brown,los-angeles,247.91089104807105
2018-09-01,Jennifer Wilson,new-york-city,3007.424759039849
2018-09-01,Christina Blair,sf-bay-area,881.8650575596758
2018-09-01,Richard Mills,new-york-city,1559.550174324426
2018-09-01,Brittney Barnes,new-york-city,-38.269541232948356
2018-09-01,Jay George,los-angeles,3894.2684076361647
2018-09-01,Ronald Anderson,sf-bay-area,2207.1606472319027
2018-09-01,Jonathan Baker,sf-bay-area,354.0670761469004
2018-09-01,Marcus Johnson,sf-bay-area,1884.8046017651518
2018-09-01,Elizabeth Gonzalez,new-york-city,8.92159692726787
2018-09-01,Kristen Trevino,los-angeles,2053.3910215371116
2018-09-01,Yvonne Johnson,sf-bay-area,1612.24096153514
2018-09-01,Kevin Hebert,los-angeles,161.49246961329564
2018-09-01,Megan Brooks,los-angeles,849.7512089939529
2018-09-01,Victoria Shepherd,los-angeles,31.25856791900584
2018-09-01,Troy Smith,sf-bay-area,2800.779545341531
2018-09-01,Mark Sullivan,sf-bay-area,2441.15732567512
2018-09-01,Stephen Wagner,sf-bay-area,192.81912375626197
2018-09-01,Erin Cook,sf-bay-area,2263.5848578764085
2018-09-01,Amy Garcia,sf-bay-area,4014.1462126962138
2018-09-01,Emily Lee,sf-bay-area,46.68084809102251
2018-09-01,Robert Harris,los-angeles,310.46587159128876
2018-09-01,Brent Kelly,sf-bay-area,247.36322071013905
2018-09-01,Kaylee Howard,los-angeles,230.61611938605023
2018-09-01,Jennifer Smith,los-angeles,65.7670038852423
2018-09-01,Carla Rogers,sf-bay-area,3250.004010269041
2018-09-01,Sarah Kelley,sf-bay-area,1883.1380462243685
2018-09-01,Sara Brown,sf-bay-area,551.631160801834
2018-09-01,Nicholas Brown,sf-bay-area,187.1828598120643
2018-09-01,Michael Wall,new-york-city,1645.3068514038116
2018-09-01,Elizabeth Hernandez,los-angeles,160.169749330219
2018-09-01,Alison Davenport,sf-bay-area,256.27822410617057
2018-09-01,Jessica Chang,sf-bay-area,3423.906609280947
2018-09-01,Alan Alexander,sf-bay-area,814.4731991581021
2018-09-01,John Scott,sf-bay-area,264.4924458031205
2018-09-01,Laurie Campbell,new-york-city,1615.8768663109192
2018-09-01,Terry Allen,new-york-city,87.38360930090512
2018-09-01,Randy Gutierrez,los-angeles,193.72238475982263
2018-09-01,Edward Hoover,sf-bay-area,4039.3165193164486
2018-09-01,Jillian Ramirez,sf-bay-area,2988.71390488967
2018-09-01,Tony Foster,new-york-city,129.90901647296118
2018-09-01,Martin Walker,new-york-city,798.5023151235557
2018-09-01,John Richard,sf-bay-area,214.18080033300146
2018-09-01,Joshua Lee,new-york-city,1028.7852120230223
2018-09-01,Dr. Luis Riggs II,los-angeles,347.72664945520194
2018-09-01,William Stewart,washington-dc,161.92876877840405
2018-09-01,Joanna Leblanc,washington-dc,1181.081155991988
2018-09-01,Kevin Harris,los-angeles,1285.5955231064568
2018-09-01,Alexa Walker,sf-bay-area,5493.635033590966
2018-09-01,Michael Smith,sf-bay-area,841.3325814196288
2018-09-01,Adrian Miller,washington-dc,552.1525258665192
2018-09-01,Bryan Robinson,sf-bay-area,648.2888785205726
2018-09-01,Kelly Frazier,new-york-city,485.6515425488534
2018-09-01,Stephanie Esparza,sf-bay-area,1999.8678771178393
2018-09-01,Matthew Lewis,sf-bay-area,867.8529423025578
2018-09-01,James Blanchard,sf-bay-area,3167.8837297442005
2018-09-01,Julie Weaver,washington-dc,1685.439577403259
2018-09-01,Tracy Hanna,new-york-city,377.5049828321817
2018-09-01,Christine Morgan,new-york-city,2431.244008329137
2018-09-01,Richard Dominguez,sf-bay-area,2725.5690297530427
2018-09-01,Kyle Fuentes,new-york-city,2151.929561168823
2018-09-01,Kristen Williams,los-angeles,204.43526385465643
2018-09-01,Amy Morrison,washington-dc,1256.163761710473
2018-09-01,Derrick Bowman,new-york-city,581.5617730390111
2018-09-01,Christopher Fowler,sf-bay-area,2397.252441232782
2018-09-01,David Jackson,sf-bay-area,524.6345213397994
2018-09-01,Molly Smith,sf-bay-area,1034.9908788943467
2018-09-01,Joseph Allen,sf-bay-area,5355.146135007987
2018-09-01,Maria Cole,sf-bay-area,3530.8086400485618
2018-09-01,David Davidson,sf-bay-area,1809.5544272334469
2018-09-01,Shawn Wilkins,new-york-city,3215.354924189127
2018-09-01,Holly Miller,los-angeles,494.83721375301417
2018-09-01,Teresa Rivera,sf-bay-area,1099.205406457442
2018-09-01,Mr. Justin Massey,los-angeles,3380.0283107563537
2018-09-01,Sue Miller,sf-bay-area,1310.2652236179547
2018-09-01,Brittany Ramos,washington-dc,1244.6674033757881
2018-09-01,Richard Richardson,new-york-city,1117.231411479856
2018-09-01,Kimberly Booth,sf-bay-area,804.4660893152753
2018-09-01,Joe Simmons,sf-bay-area,4035.1048939664106
2018-09-01,Peter Butler,sf-bay-area,1951.8408176841376
2018-09-01,Alejandro Richardson,los-angeles,348.138769281784
2018-09-01,Michael Castro,washington-dc,995.9954636731251
2018-09-01,Tiffany Drake,los-angeles,35.188061261928496
2018-09-01,Gregory Evans,sf-bay-area,923.5520797459105
2018-09-01,Rachel Hodge,minneapolis,299.85375765184585
2018-09-01,Rebecca Cordova,sf-bay-area,5385.871341847484
2018-09-01,Ronald Dean,sf-bay-area,109.9828000165766
2018-09-01,Kristin Mcmillan,sf-bay-area,2681.564677493783
2018-09-01,Stephanie Brown,new-york-city,167.37418139823052
2018-09-01,Charles Johnson,sf-bay-area,512.7716960772237
2018-09-01,Stephanie Torres,washington-dc,12.803518136592096
2018-09-01,Daniel Meyer,sf-bay-area,647.5889178864045
2018-09-01,Taylor Cooper,sf-bay-area,3658.0043435865955
2018-09-01,Nicole Robinson,sf-bay-area,1839.5027005377074
2018-09-01,Jeremy Williams,los-angeles,121.38676061305722
2018-09-01,Robert Johnston,sf-bay-area,1934.2324115127917
2018-09-01,Melinda Choi,sf-bay-area,2576.9407404107005
2018-09-01,Mark Snyder,new-york-city,1861.7607961744447
2018-09-01,Amy Maldonado,sf-bay-area,2795.905227640806
2018-09-01,Robert Flores,los-angeles,360.84484436856576
2018-09-01,Rachel Murray,los-angeles,104.95739793162987
2018-09-01,Charles Smith,new-york-city,146.22525503304152
2018-09-01,Jason Cohen,sf-bay-area,468.27898517592206
2018-09-01,Heather Hernandez,sf-bay-area,3011.5747861139685
2018-09-01,Christopher Edwards,sf-bay-area,1069.531907243851
2018-09-01,Dawn Lynch,sf-bay-area,2337.1533719298795
2018-09-01,Kathy Miller,sf-bay-area,1313.5117704438403
2018-09-01,Andrea Warren,sf-bay-area,1651.8923977665072
2018-09-01,Anthony Murray,sf-bay-area,3747.3981027344134
2018-09-01,Michael Petersen,new-york-city,273.9048802809343
2018-09-01,Rebecca Perry,sf-bay-area,2485.7785473536137
2018-09-01,Robert Ruiz,sf-bay-area,803.1206055406533
2018-09-01,Robert Butler,sf-bay-area,5044.003372817023
2018-09-01,Linda Pearson,sf-bay-area,69.29096167259073
2018-09-01,Joann Bennett,sf-bay-area,781.882879745416
2018-09-01,Steve Padilla,sf-bay-area,7918.9979117646835
2018-09-01,Cynthia Myers,sf-bay-area,3262.9573625200055
2018-09-01,Corey Browning,sf-bay-area,2424.6031617845456
2018-09-01,Denise Moody,sf-bay-area,2978.056322404069
2018-09-01,Jessica Anderson,new-york-city,2494.5656876318394
2018-09-01,Justin Flores,sf-bay-area,2095.0864529496744
2018-09-01,Whitney Mayo,new-york-city,3286.3071565245796
2018-09-01,Matthew Mcknight,sf-bay-area,563.1419045290086
2018-09-01,Brandon Hill,sf-bay-area,1614.040659915341
2018-09-01,Douglas Gomez,sf-bay-area,376.8481373033791
2018-09-01,Elizabeth Salazar,sf-bay-area,4033.9310560694635
2018-09-01,Anthony Smith,sf-bay-area,428.02437081053756
2018-09-01,Kevin Harmon,los-angeles,135.54359752117495
2018-09-01,Whitney Bailey,los-angeles,3588.4091548541865
2018-09-01,Andrew Randolph,sf-bay-area,4810.125300809237
2018-09-01,Brandon Townsend,sf-bay-area,174.92177869688427
2018-09-01,Michelle Robertson,sf-bay-area,5291.7608000520795
2018-09-01,Mariah Tapia,sf-bay-area,3134.023234327978
2018-09-01,Katrina Williams,sf-bay-area,614.0090284088883
2018-09-01,Jason Contreras,sf-bay-area,89.05422129902401
2018-09-01,Charles Obrien,sf-bay-area,1738.7121093572568
2018-09-01,Nicole Allen,sf-bay-area,3967.4902820577404
2018-09-01,Robert Smith,los-angeles,588.8192988602281
2018-09-01,Alexandra Parsons,sf-bay-area,2794.547904390312
2018-09-01,Elizabeth Williams,sf-bay-area,3249.8514899611505
2018-09-01,Hannah Pierce,los-angeles,939.5948663671767
2018-09-01,Cynthia Nguyen,sf-bay-area,855.4599173764528
2018-09-01,Patricia Hess,los-angeles,3689.487948120143
2018-09-01,Denise Mills,sf-bay-area,939.5510024219676
2018-09-01,Peter Mcintosh,sf-bay-area,2639.253905710291
2018-09-01,Sally Schroeder,los-angeles,1453.9049116550718
2018-09-01,Brooke Powell,los-angeles,1337.4208695741356
2018-09-01,Rachel Bowman,new-york-city,449.58710061787076
2018-09-01,Gabriel Mason,los-angeles,3145.7373545800033
2018-09-01,Samantha Cabrera,los-angeles,1440.0301386488914
2018-09-01,John Perez,los-angeles,466.12257157192687
2018-09-01,Alex Francis,sf-bay-area,1769.9195605983864
2018-09-01,Teresa Vargas,los-angeles,442.7951741957002
2018-09-01,Chloe Thornton,los-angeles,435.2822233781439
2018-09-01,Kaitlyn Ford,los-angeles,1306.7134284859308
2018-09-01,Jeff Simpson,sf-bay-area,709.5940853941527
2018-09-01,Melanie Bowman,sf-bay-area,3267.8591200534806
2018-09-01,Shirley Davis,los-angeles,2834.923234155171
2018-09-01,Brian Hancock,los-angeles,2665.598745814489
2018-09-01,David Bennett,los-angeles,240.88795905091618
2018-09-01,Meghan Rice,washington-dc,1973.9583859549132
2018-09-01,Brian Smith,los-angeles,1263.807502957716
2018-09-01,Bruce Snow,los-angeles,2886.5263926792322
2018-09-01,Joseph Robinson,new-york-city,483.15657710451467
2018-09-01,David Vargas,los-angeles,2000.39493772019
2018-09-01,Vanessa Love,sf-bay-area,3158.256655472739
2018-09-01,Sharon Taylor,los-angeles,515.4957489105552
2018-09-01,Olivia Gibson,sf-bay-area,4312.213128569254
2018-09-01,Lawrence Newton,washington-dc,1788.8666339499114
2018-09-01,Kara Kemp,new-york-city,1892.5935480697424
2018-09-01,Dawn Reed,sf-bay-area,1874.1297035425055
2018-09-01,Ann Blankenship,los-angeles,141.67329203499906
2018-09-01,Melissa Brown,los-angeles,3735.0057751040194
2018-09-01,Christina Bradford,los-angeles,973.6803548596895
2018-09-01,Dennis Bailey,los-angeles,44.49896897008945
2018-09-01,Amy Phillips,sf-bay-area,2081.207919693532
2018-09-01,James Harris,sf-bay-area,325.7173987354627
2018-09-01,Eric Garcia,sf-bay-area,923.753760946673
2018-09-01,Paige Hubbard,los-angeles,197.16204627595525
2018-09-01,Christopher Adams,sf-bay-area,1036.941351204539
2018-09-01,Logan Rodriguez,sf-bay-area,261.77918766888354
2018-09-01,Jessica Green MD,sf-bay-area,736.1581525556608
